cohort,age,sex,year,mortality,yld,N,subPops,prop0,prop1,prop2,prop3,prop4,mort_RR0,mort_RR1,mort_RR2,mort_RR3,mort_RR4,yld_RR0,yld_RR1,yld_RR2,yld_RR3,yld_RR4
15,100,female,2034,0.3415,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
15,101,female,2035,0.3732,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
15,102,female,2036,0.4062,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
15,103,female,2037,0.4404,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
15,104,female,2038,0.4754,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
15,105,female,2039,0.5107,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
15,106,female,2040,0.5107,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
15,107,female,2041,0.5107,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
15,108,female,2042,0.5107,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
15,109,female,2043,0.5107,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
15,110,female,2044,0.5107,0.4770,3100,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,82,female,2011,0.0805,0.3757,1700,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
16,83,female,2012,0.0881,0.3757,1700,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
16,84,female,2013,0.0944,0.3757,1700,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
16,85,female,2014,0.1016,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
16,86,female,2015,0.1096,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
16,87,female,2016,0.1182,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
16,88,female,2017,0.1275,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
16,89,female,2018,0.1374,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
16,90,female,2019,0.1481,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,91,female,2020,0.1598,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,92,female,2021,0.1728,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,93,female,2022,0.1872,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,94,female,2023,0.2032,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,95,female,2024,0.2202,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,96,female,2025,0.2380,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,97,female,2026,0.2567,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,98,female,2027,0.2832,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,99,female,2028,0.3115,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,100,female,2029,0.3415,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,101,female,2030,0.3732,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,102,female,2031,0.4062,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,103,female,2032,0.4404,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,104,female,2033,0.4754,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,105,female,2034,0.5107,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,106,female,2035,0.5107,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,107,female,2036,0.5107,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,108,female,2037,0.5107,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,109,female,2038,0.5107,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
16,110,female,2039,0.5107,0.4770,1700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,87,female,2011,0.1342,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
17,88,female,2012,0.1447,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
17,89,female,2013,0.1559,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
17,90,female,2014,0.1680,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,91,female,2015,0.1813,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,92,female,2016,0.1961,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,93,female,2017,0.2125,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,94,female,2018,0.2307,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,95,female,2019,0.2499,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,96,female,2020,0.2702,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,97,female,2021,0.2914,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,98,female,2022,0.3134,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,99,female,2023,0.3361,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,100,female,2024,0.3593,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,101,female,2025,0.3828,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,102,female,2026,0.4062,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,103,female,2027,0.4404,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,104,female,2028,0.4754,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,105,female,2029,0.5107,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,106,female,2030,0.5107,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,107,female,2031,0.5107,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,108,female,2032,0.5107,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,109,female,2033,0.5107,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
17,110,female,2034,0.5107,0.4770,700,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,92,female,2011,0.2225,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,93,female,2012,0.2412,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,94,female,2013,0.2618,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,95,female,2014,0.2836,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,96,female,2015,0.3066,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,97,female,2016,0.3307,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,98,female,2017,0.3557,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,99,female,2018,0.3814,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,100,female,2019,0.4078,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,101,female,2020,0.4344,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,102,female,2021,0.4611,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,103,female,2022,0.4874,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,104,female,2023,0.5129,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,105,female,2024,0.5372,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,106,female,2025,0.5238,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,107,female,2026,0.5107,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,108,female,2027,0.5107,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,109,female,2028,0.5107,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
18,110,female,2029,0.5107,0.4770,225,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,97,female,2011,0.3753,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,98,female,2012,0.4037,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,99,female,2013,0.4329,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,100,female,2014,0.4628,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,101,female,2015,0.4930,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,102,female,2016,0.5233,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,103,female,2017,0.5532,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,104,female,2018,0.5822,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,105,female,2019,0.6097,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,106,female,2020,0.5945,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,107,female,2021,0.5796,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,108,female,2022,0.5651,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,109,female,2023,0.5510,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
19,110,female,2024,0.5372,0.4770,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
20,102,female,2011,0.5939,0.4770,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
20,103,female,2012,0.6278,0.4770,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
20,104,female,2013,0.6607,0.4770,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
20,105,female,2014,0.6920,0.4770,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
20,106,female,2015,0.6747,0.4770,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
20,107,female,2016,0.6579,0.4770,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
20,108,female,2017,0.6414,0.4770,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
20,109,female,2018,0.6254,0.4770,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
20,110,female,2019,0.6097,0.4770,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
21,107,female,2011,0.7466,0.4770,3.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
21,108,female,2012,0.7280,0.4770,3.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
21,109,female,2013,0.7098,0.4770,3.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
21,110,female,2014,0.6920,0.4770,3.75,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
22,2,male,2011,0.0003,0.0313,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,3,male,2012,0.0003,0.0313,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,4,male,2013,0.0002,0.0313,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,5,male,2014,0.0001,0.0322,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,6,male,2015,0.0001,0.0322,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,7,male,2016,0.0001,0.0322,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,8,male,2017,0.0001,0.0322,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,9,male,2018,0.0001,0.0322,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,10,male,2019,0.0001,0.0357,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,11,male,2020,0.0002,0.0357,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,12,male,2021,0.0002,0.0357,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,13,male,2022,0.0003,0.0357,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,14,male,2023,0.0005,0.0357,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,15,male,2024,0.0006,0.0961,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,16,male,2025,0.0008,0.0961,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,17,male,2026,0.0009,0.0961,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,18,male,2027,0.0010,0.0961,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,19,male,2028,0.0010,0.0961,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,20,male,2029,0.0010,0.1118,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,21,male,2030,0.0010,0.1118,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,22,male,2031,0.0010,0.1118,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,23,male,2032,0.0010,0.1118,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,24,male,2033,0.0010,0.1118,46400,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
22,25,male,2034,0.0009,0.1273,46400,5,0.2,0.2,0.2,0.2,0.2,1.6678,1.5009,1.3339,1.1670,1.0000,1.2603,1.1952,1.1301,1.0651,1.0000
22,26,male,2035,0.0009,0.1273,46400,5,0.2,0.2,0.2,0.2,0.2,1.6678,1.5009,1.3339,1.1670,1.0000,1.2603,1.1952,1.1301,1.0651,1.0000
22,27,male,2036,0.0009,0.1273,46400,5,0.2,0.2,0.2,0.2,0.2,1.6678,1.5009,1.3339,1.1670,1.0000,1.2603,1.1952,1.1301,1.0651,1.0000
22,28,male,2037,0.0009,0.1273,46400,5,0.2,0.2,0.2,0.2,0.2,1.6678,1.5009,1.3339,1.1670,1.0000,1.2603,1.1952,1.1301,1.0651,1.0000
22,29,male,2038,0.0009,0.1273,46400,5,0.2,0.2,0.2,0.2,0.2,1.6678,1.5009,1.3339,1.1670,1.0000,1.2603,1.1952,1.1301,1.0651,1.0000
22,30,male,2039,0.0010,0.1243,46400,5,0.2,0.2,0.2,0.2,0.2,1.6795,1.5096,1.3397,1.1699,1.0000,1.3629,1.2722,1.1815,1.0907,1.0000
22,31,male,2040,0.0010,0.1243,46400,5,0.2,0.2,0.2,0.2,0.2,1.6795,1.5096,1.3397,1.1699,1.0000,1.3629,1.2722,1.1815,1.0907,1.0000
22,32,male,2041,0.0010,0.1243,46400,5,0.2,0.2,0.2,0.2,0.2,1.6795,1.5096,1.3397,1.1699,1.0000,1.3629,1.2722,1.1815,1.0907,1.0000
22,33,male,2042,0.0011,0.1243,46400,5,0.2,0.2,0.2,0.2,0.2,1.6795,1.5096,1.3397,1.1699,1.0000,1.3629,1.2722,1.1815,1.0907,1.0000
22,34,male,2043,0.0011,0.1243,46400,5,0.2,0.2,0.2,0.2,0.2,1.6795,1.5096,1.3397,1.1699,1.0000,1.3629,1.2722,1.1815,1.0907,1.0000
22,35,male,2044,0.0012,0.1292,46400,5,0.2,0.2,0.2,0.2,0.2,1.6972,1.5229,1.3486,1.1743,1.0000,1.3678,1.2759,1.1839,1.0920,1.0000
22,36,male,2045,0.0013,0.1292,46400,5,0.2,0.2,0.2,0.2,0.2,1.6972,1.5229,1.3486,1.1743,1.0000,1.3678,1.2759,1.1839,1.0920,1.0000
22,37,male,2046,0.0014,0.1292,46400,5,0.2,0.2,0.2,0.2,0.2,1.6972,1.5229,1.3486,1.1743,1.0000,1.3678,1.2759,1.1839,1.0920,1.0000
22,38,male,2047,0.0015,0.1292,46400,5,0.2,0.2,0.2,0.2,0.2,1.6972,1.5229,1.3486,1.1743,1.0000,1.3678,1.2759,1.1839,1.0920,1.0000
